No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
0	protokoll	O	O	-	0	1350	1473	4029	4065
0	bis	O	O	-	0	1494	1537	4029	4059
0	30	O	O	-	0	1556	1601	4032	4061
0	.	O	O	-	0	1556	1601	4032	4061
0	Juni	O	O	-	0	1619	1693	4030	4065
0	1880	O	O	-	0	1714	1787	4033	4061
0	in	O	O	-	0	1805	1834	4030	4061
0	Kraft	O	O	-	0	1853	1932	4032	4068
0	bleiben	O	O	-	0	1952	2061	4032	4066
0	,	O	O	-	0	1952	2061	4032	4066
0	jedoch	O	O	-	0	2085	2169	4031	4068
0	mit	O	O	-	0	2191	2238	4032	4062
0	Ausſchluß	O	O	-	0	2257	2404	4032	4068
0	Veredelungsverkehr	O	O	-	0	1348	1639	4177	4215
0	,	O	O	-	0	1348	1639	4177	4215
0	deſſen	O	O	-	0	1669	1752	4178	4215
0	Fortdauer	O	O	-	0	1777	1927	4179	4216
0	beiderſeits	O	O	-	0	1959	2105	4179	4216
0	autonom	O	O	-	0	2137	2265	4183	4211
0	geregelt	O	O	-	0	2298	2404	4182	4217
0	wird	O	O	-	0	1349	1424	4214	4245
0	.	O	O	-	0	1349	1424	4214	4245
0		O	O	-	0	1461	1527	4214	4245
0	Das	O	O	-	0	1461	1527	4214	4245
0	Zollkartell	O	O	-	0	1547	1699	4215	4253
0	wird	O	O	-	0	1730	1796	4216	4246
0	während	O	O	-	0	1823	1947	4216	4252
0	der	O	O	-	0	1979	2024	4217	4247
0	vereinbarten	O	O	-	0	2054	2234	4217	4248
0	Fortkdaurr	O	O	-	0	2258	2405	4218	4253
0	des	O	O	-	0	1348	1395	4252	4281
0	Vertrages	O	O	-	0	1415	1560	4251	4289
0	inſoweit	O	O	-	0	1592	1710	4252	4288
0	zur	O	O	-	0	1740	1786	4261	4290
0	Ausführung	O	O	-	0	1810	1991	4253	4290
0	gebracht	O	O	-	0	2024	2151	4253	4289
0	,	O	O	-	0	2024	2151	4253	4289
0	als	O	O	-	0	2182	2227	4254	4284
0	beſtehende	O	O	-	0	2260	2403	4256	4290
0	Geſetze	O	O	-	0	1347	1447	4288	4325
0	nicht	O	O	-	0	1466	1532	4290	4324
0	entgegenſtehen	O	O	-	0	1552	1772	4289	4326
0	.	O	O	-	0	1552	1772	4289	4326
0		O	O	-	0	1794	1826	4306	4311
0	—	O	O	-	0	1794	1826	4306	4311
0	Sicherem	O	O	-	0	1852	1988	4290	4326
0	Vernehmen	O	O	-	0	2007	2174	4291	4326
0	nach	O	O	-	0	2194	2255	4293	4322
0	wird	O	O	-	0	2276	2341	4293	4323
0	der	O	O	-	0	2362	2404	4295	4323
0	Veredelungsverkehr	O	O	-	0	1346	1636	4325	4363
0	bis	O	O	-	0	1650	1693	4327	4358
0	16	O	O	-	0	1714	1757	4328	4357
0	.	O	O	-	0	1714	1757	4328	4357
0	Februar	O	O	-	0	1777	1901	4327	4365
0	in	O	O	-	0	1931	1958	4328	4358
0	der	O	O	-	0	1987	2031	4328	4358
0	bisherigen	O	O	-	0	2059	2207	4328	4365
0	Weiſe	O	O	-	0	2227	2310	4329	4365
0	unter	O	O	-	0	2329	2405	4333	4361
0	Bewilligung	O	O	-	0	1348	1528	4363	4400
0	zollfreier	O	O	-	0	1549	1675	4364	4400
0	Wiedereinfuhr	O	O	-	0	1693	1907	4364	4400
0	belaſſen	O	O	-	0	1926	2040	4365	4400
0	werden	O	O	-	0	2060	2172	4366	4397
0	.	O	O	-	0	2060	2172	4366	4397
0	*	O	O	-	0	1401	1417	4400	4419
0	Nach	O	O	-	0	1437	1509	4400	4437
0	einer	O	O	-	0	1518	1597	4400	4431
0	Bekanntmachung	O	O	-	0	1617	1865	4401	4439
0	des	O	O	-	0	1885	1932	4403	4433
0	Reichskanzlers	O	O	-	0	1953	2169	4402	4439
0	iſt	O	O	-	0	2189	2221	4401	4440
0	der	O	O	-	0	2240	2284	4402	4433
0	Betrag	O	O	-	0	2303	2404	4403	4440
0	der	O	O	-	0	1344	1389	4436	4468
0	für	O	O	-	0	1407	1451	4436	4474
0	die	O	O	-	0	1471	1511	4436	4468
0	Naturalverpflegung	O	O	-	0	1530	1898	4437	4476
0	der	O	O	-	0	1918	1974	4440	4470
0	Truppen	O	O	-	0	1994	2126	4439	4476
0	zu	O	O	-	0	2134	2181	4447	4476
0	gewührenden	O	O	-	0	2183	2401	4440	4476
0	mit	O	O	-	0	1959	2007	4553	4581
0	Brot	O	O	-	0	2026	2096	4550	4582
0	ohne	O	O	-	0	2155	2222	4550	4586
0	Brot	O	O	-	0	2240	2309	4551	4582
0	a	O	O	-	0	1453	1479	4595	4618
0	.	O	O	-	0	1453	1479	4595	4618
0	für	O	O	-	0	1498	1542	4585	4624
0	die	O	O	-	0	1561	1600	4586	4617
0	volle	O	O	-	0	1619	1688	4587	4618
0	Tageskoſt	O	O	-	0	1707	1939	4587	4624
0	.	O	O	-	0	1707	1939	4587	4624
0	.	O	O	-	0	1707	1939	4587	4624
0	85	O	O	-	0	1979	2015	4589	4618
0	Pf	O	O	-	0	2035	2114	4588	4624
0	.	O	O	-	0	2035	2114	4588	4624
0	.	O	O	-	0	2035	2114	4588	4624
0	.	O	O	-	0	2151	2160	4610	4619
0	70	O	O	-	0	2188	2226	4590	4618
0	pf	O	O	-	0	2244	2290	4588	4624
0	.	O	O	-	0	2244	2290	4588	4624
0	b	O	O	-	0	1453	1478	4624	4653
0	.	O	O	-	0	1453	1478	4624	4653
0	„	O	O	-	0	1522	1940	4624	4661
0	„	O	O	-	0	1522	1940	4624	4661
0	Mittagskoſt	O	O	-	0	1522	1940	4624	4661
0	.	O	O	-	0	1522	1940	4624	4661
0	.	O	O	-	0	1522	1940	4624	4661
0	.	O	O	-	0	1522	1940	4624	4661
0	as	O	O	-	0	1977	2166	4627	4661
0	.	O	O	-	0	1977	2166	4627	4661
0	.	O	O	-	0	1977	2166	4627	4661
0	38	O	O	-	0	2194	2230	4627	4655
0	Abendkoſt	O	O	-	0	1622	1848	4661	4698
0	.	O	O	-	0	1622	1848	4661	4698
0	.	O	O	-	0	1622	2292	4648	4699
0	.	O	O	-	0	1886	1940	4684	4693
0	.	O	O	-	0	1886	1940	4684	4693
0	26	O	O	-	0	1978	2121	4665	4699
0	.	O	O	-	0	1978	2121	4665	4699
0	.	O	O	-	0	2159	2167	4684	4693
0	21	O	O	-	0	2195	2292	4648	4692
0	*	O	O	-	0	2195	2292	4648	4692
0	C	O	O	-	0	1452	1475	4670	4692
0	.	O	O	-	0	1452	1475	4670	4692
0	1	O	O	-	0	1576	1588	4684	4697
0	J	O	O	-	0	2260	2272	4686	4699
0	.	O	O	-	0	2260	2272	4686	4699
0	*	O	O	-	0	1398	1414	4735	4753
0	S	O	O	-	0	1446	1507	4699	4771
0	«	O	O	-	0	1446	1507	4699	4771
0	4	O	O	-	0	1446	1507	4699	4771
0	—	O	O	-	0	1514	1789	4697	4772
0	—	O	O	-	0	1514	1789	4697	4772
0	—	O	O	-	0	1514	1789	4697	4772
0	—	O	O	-	0	1514	1789	4697	4772
0	Hie	O	O	-	0	1824	1893	4722	4768
0	—	O	O	-	0	1913	2085	4702	4768
0	S	O	O	-	0	1913	2085	4702	4768
0	—	O	O	-	0	1913	2085	4702	4768
0	korvenlẽ	O	O	-	0	2098	2228	4703	4768
0	Fre	O	O	-	0	2253	2311	4723	4774
0	ya	O	O	-	0	2319	2401	4739	4774
0	'	O	O	-	0	2319	2401	4739	4774
0	,	O	O	-	0	2319	2401	4739	4774
0	s	O	O	-	0	1343	1362	4774	4802
0	Geſchütze	O	O	-	0	1381	1535	4771	4809
0	,	O	O	-	0	1381	1535	4771	4809
0	Kommandant	O	O	-	0	1553	1754	4772	4804
0	Korvetten⸗	O	O	-	0	1772	2044	4774	4809
0	Kapitän	O	O	-	0	1772	2044	4774	4809
0	v	O	O	-	0	2064	2089	4779	4805
0	.	O	O	-	0	2064	2089	4779	4805
0	Hippel	B-PER	O	-	0	2117	2222	4774	4810
0	,	O	O	-	0	2117	2222	4774	4810
0	iſt	O	O	-	0	2242	2272	4760	4810
0	am	O	O	-	0	2292	2337	4783	4805
0	29	O	O	-	0	2357	2401	4778	4807
0	.	O	O	-	0	2357	2401	4778	4807
0	d	O	O	-	0	1340	1366	4810	4840
0	.	O	O	-	0	1340	1366	4810	4840
0	M	O	O	-	0	1386	1433	4808	4840
0	.	O	O	-	0	1386	1433	4808	4840
0	in	O	O	-	0	1454	1482	4810	4839
0	Montevideo	B-LOC	O	-	0	1489	1676	4808	4841
0	eingetroffen	O	O	-	0	1696	1874	4810	4848
0	.	O	O	-	0	1696	1874	4810	4848
0		O	O	-	0	1894	1931	4827	4831
0	—	O	O	-	0	1894	1931	4827	4831
0	Die	O	O	-	0	1950	2003	4810	4842
0	Glattdecks⸗	O	O	-	0	2019	2302	4811	4843
0	Korvette	O	O	-	0	2019	2302	4811	4843
0	„	O	O	-	0	2321	2402	4813	4848
0	Me	O	O	-	0	2321	2402	4813	4848
0	—	O	O	-	0	2321	2402	4813	4848
0	duſa	O	O	-	0	1339	1438	4846	4883
0	“	O	O	-	0	1339	1438	4846	4883
0	,	O	O	-	0	1339	1438	4846	4883
0	9	O	O	-	0	1459	1476	4848	4876
0	Geſchütze	O	O	-	0	1496	1634	4845	4883
0	,	O	O	-	0	1496	1634	4845	4883
0	Kommandant	O	O	-	0	1655	1856	4847	4879
0	Korvetten⸗	O	O	-	0	1874	2148	4848	4885
0	Kapitän	O	O	-	0	1874	2148	4848	4885
0	Mattheſen	B-PER	O	-	0	2167	2327	4849	4886
0	,	O	O	-	0	2167	2327	4849	4886
0	traf	O	O	-	0	2348	2400	4850	4886
0	Letzte	O	O	-	0	1634	1768	4977	5022
0	Nachrichten	O	O	-	0	1794	2105	4976	5022
0	.	O	O	-	0	1794	2105	4976	5022
0		O	O	-	0	1688	2036	5031	5065
0	Oeſterreich⸗	O	O	-	0	1688	2036	5031	5065
0	Ungarn	O	O	-	0	1688	2036	5031	5065
0	.	O	O	-	0	1688	2036	5031	5065
0	7T	O	O	-	0	1394	1425	5074	5105
0	.	O	O	-	0	1394	1425	5074	5105
0		O	O	-	0	1445	1556	5073	5110
0	Wien	B-LOC	O	-	0	1445	1556	5073	5110
0	,	O	O	-	0	1445	1556	5073	5110
0	31	O	O	-	0	1586	1632	5076	5106
0	.	O	O	-	0	1586	1632	5076	5106
0	Dezember	O	O	-	0	1650	1802	5073	5111
0	.	O	O	-	0	1650	1802	5073	5111
0		O	O	-	0	1841	2078	5074	5113
0	(	O	O	-	0	1841	2078	5074	5113
0	Privat⸗	O	O	-	0	1841	2078	5074	5113
0	Telegr	O	O	-	0	1841	2078	5074	5113
0	.	O	O	-	0	1841	2078	5074	5113
0	des	O	O	-	0	2101	2148	5076	5107
0	Berliner	B-ORG	O	-	0	2169	2293	5076	5108
0	Tage	I-ORG	O	-	0	2313	2400	5076	5114
0	—	I-ORG	O	-	0	2313	2400	5076	5114
0	„	O	O	-	0	1334	1411	5259	5298
0	Wir	O	O	-	0	1334	1411	5259	5298
0	werden	O	O	-	0	1432	1543	5260	5292
0	laut	O	O	-	0	1571	1629	5260	5292
0	und	O	O	-	0	1648	1702	5261	5292
0	verſtändlich	O	O	-	0	1727	1895	5261	5297
0	im	O	O	-	0	1915	1952	5262	5293
0	Parlament	O	O	-	0	1972	2134	5261	5299
0	reden	O	O	-	0	2152	2238	5264	5300
0	,	O	O	-	0	2152	2238	5264	5300
0	und	O	O	-	0	2258	2312	5264	5294
0	wird	O	O	-	0	2332	2397	5264	5295
0	der	O	O	-	0	1349	1394	4067	4096
0	Beſtimmungen	O	O	-	0	1414	1631	4066	4103
0	über	O	O	-	0	1651	1714	4068	4098
0	Zollfreiheit	O	O	-	0	1723	1888	4067	4105
0	der	O	O	-	0	1907	1951	4070	4099
0	Rohleinen	O	O	-	0	1971	2119	4069	4104
0	über	O	O	-	0	2139	2202	4070	4099
0	Refaktien	O	O	-	0	2222	2355	4069	4105
0	bei	O	O	-	0	2367	2404	4070	4101
0	Eiſenbahntarifen	O	O	-	0	1350	1595	4102	4141
0	und	O	O	-	0	1604	1659	4105	4134
0	über	O	O	-	0	1670	1742	4103	4135
0	Beſchlagnahme	O	O	-	0	1744	1965	4103	4143
0	von	O	O	-	0	1976	2027	4111	4135
0	Eiſenbahn	O	O	-	0	2041	2405	4105	4143
0	-	O	O	-	0	2041	2405	4105	4143
0	Fahrbetriebs	O	O	-	0	2041	2405	4105	4143
0	—	O	O	-	0	2041	2405	4105	4143
0	mitteln	O	O	-	0	1349	1458	4140	4176
0	,	O	O	-	0	1349	1458	4140	4176
0	ſowie	O	O	-	0	1487	1564	4140	4175
0	ferner	O	O	-	0	1591	1677	4140	4178
0	mit	O	O	-	0	1705	1753	4141	4172
0	Ausſchluß	O	O	-	0	1772	1921	4141	4178
0	der	O	O	-	0	1950	1994	4143	4172
0	Beſtimmungen	O	O	-	0	2014	2231	4142	4178
0	über	O	O	-	0	2262	2326	4143	4174
0	den	O	O	-	0	2354	2401	4147	4175
0	Veraütung	O	O	-	0	1343	1516	4474	4507
0	für	O	O	-	0	1522	1602	4475	4513
0	das	O	O	-	0	1621	1673	4476	4506
0	Jahr	O	O	-	0	1692	1768	4476	4512
0	1880	O	O	-	0	1788	1860	4479	4512
0	dahin	O	O	-	0	1880	1940	4476	4512
0	feſtgeſtellt	O	O	-	0	1943	2124	4476	4513
0	worden	O	O	-	0	2143	2264	4477	4512
0	,	O	O	-	0	2143	2264	4477	4512
0	daß	O	O	-	0	2295	2347	4478	4513
0	an	O	O	-	0	2368	2402	4486	4509
0	Verguͤtung	O	O	-	0	1343	1500	4506	4549
0	für	O	O	-	0	1520	1564	4511	4549
0	Mann	O	O	-	0	1583	1678	4512	4544
0	und	O	O	-	0	1697	1751	4516	4544
0	Tag	O	O	-	0	1771	1815	4512	4544
0	zu	O	O	-	0	1818	1864	4521	4550
0	gewähreu	O	O	-	0	1866	2023	4513	4550
0	iſt	O	O	-	0	2026	2103	4513	4550
0	:	O	O	-	0	2026	2103	4513	4550
0	am	O	O	-	0	1339	1384	4891	4914
0	27	O	O	-	0	1404	1449	4886	4914
0	.	O	O	-	0	1404	1449	4886	4914
0	Novemberc	O	O	-	0	1469	1657	4883	4916
0	.	O	O	-	0	1469	1657	4883	4916
0	in	O	O	-	0	1676	1704	4884	4915
0	Port	B-LOC	O	-	0	1724	1794	4884	4922
0	of	I-LOC	O	-	0	1814	1842	4885	4923
0	Spain	I-LOC	O	-	0	1861	1956	4885	4923
0	ein	O	O	-	0	1977	2027	4882	4922
0	;	O	O	-	0	1977	2027	4882	4922
0	ging	O	O	-	0	2061	2125	4886	4924
0	am	O	O	-	0	2149	2193	4894	4920
0	6	O	O	-	0	2214	2240	4888	4917
0	.	O	O	-	0	2214	2240	4888	4917
0	Dezember	O	O	-	0	2258	2401	4886	4924
0	in	O	O	-	0	1340	1369	4921	4951
0	See	O	O	-	0	1388	1446	4920	4952
0	und	O	O	-	0	1465	1520	4921	4952
0	ankerte	O	O	-	0	1540	1639	4921	4952
0	am	O	O	-	0	1660	1704	4929	4952
0	11	O	O	-	0	1724	1768	4925	4952
0	.	O	O	-	0	1724	1768	4925	4952
0	deſſelben	O	O	-	0	1788	1916	4921	4958
0	Monats	O	O	-	0	1935	2056	4922	4955
0	in	O	O	-	0	2076	2104	4923	4953
0	Barbadoes	B-LOC	O	-	0	2117	2296	4922	4956
0	.	O	O	-	0	2117	2296	4922	4956
0	blatts	O	O	-	0	1338	1446	5110	5148
0	.	O	O	-	0	1338	1446	5110	5148
0	)	O	O	-	0	1338	1446	5110	5148
0		O	O	-	0	1486	1548	5112	5142
0	Aus	O	O	-	0	1486	1548	5112	5142
0	Prag	B-LOC	O	-	0	1568	1636	5111	5149
0	wird	O	O	-	0	1642	1744	5112	5149
0	gemeldet	O	O	-	0	1764	1901	5113	5149
0	:	O	O	-	0	1764	1901	5113	5149
0	Im	O	O	-	0	1932	1985	5112	5148
0	Czechenklub	O	O	-	0	2010	2181	5111	5151
0	hielt	O	O	-	0	2201	2263	5114	5150
0	Rieger	B-PER	O	-	0	2282	2400	5114	5153
0	eine	O	O	-	0	1337	1393	5148	5180
0	Rede	O	O	-	0	1414	1486	5147	5180
0	über	O	O	-	0	1515	1580	5149	5180
0	die	O	O	-	0	1608	1648	5149	5180
0	Univerſitätsfrage	O	O	-	0	1678	2012	5149	5189
0	,	O	O	-	0	1678	2012	5149	5189
0	der	O	O	-	0	2045	2090	5152	5182
0	zufolge	O	O	-	0	2107	2210	5151	5189
0	die	O	O	-	0	2230	2268	5152	5182
0	Czechen	O	O	-	0	2289	2398	5151	5189
0	von	O	O	-	0	1336	1389	5190	5216
0	der	O	O	-	0	1418	1463	5185	5216
0	Regierung	O	O	-	0	1491	1643	5185	5223
0	die	O	O	-	0	1671	1711	5186	5218
0	Einbringung	O	O	-	0	1740	1928	5186	5225
0	einer	O	O	-	0	1958	2028	5187	5219
0	Kreditvorlage	O	O	-	0	2055	2313	5187	5226
0	zur	O	O	-	0	2343	2399	5197	5226
0	Durchführung	O	O	-	0	1335	1597	5222	5261
0	der	O	O	-	0	1630	1692	5222	5254
0	Gleichberechtigung	O	O	-	0	1730	2067	5222	5263
0	verlangen	O	O	-	0	2105	2249	5225	5263
0	werden	O	O	-	0	2286	2397	5227	5258
0	.	O	O	-	0	2286	2397	5227	5258
0	ü	O	O	-	0	1627	1642	5217	5222
0	es	O	O	-	0	1339	1370	5300	5327
0	nicht	O	O	-	0	1389	1456	5297	5333
0	möglich	O	O	-	0	1474	1583	5297	5335
0	ſein	O	O	-	0	1604	1664	5297	5334
0	,	O	O	-	0	1604	1664	5297	5334
0	im	O	O	-	0	1693	1729	5298	5329
0	Guten	O	O	-	0	1750	1841	5298	5330
0	die	O	O	-	0	1870	1910	5299	5329
0	Erfüllung	O	O	-	0	1930	2077	5297	5337
0	unſerer	O	O	-	0	2096	2201	5299	5336
0	Wünſche	O	O	-	0	2220	2346	5299	5337
0	zu	O	O	-	0	2365	2396	5309	5337
0	erlangen	O	O	-	0	1335	1468	5333	5371
0	,	O	O	-	0	1335	1468	5333	5371
0	ſo	O	O	-	0	1489	1532	5334	5370
0	werden	O	O	-	0	1535	1637	5335	5365
0	wir	O	O	-	0	1656	1706	5335	5366
0	auch	O	O	-	0	1725	1787	5337	5373
0	anders	O	O	-	0	1807	1906	5336	5367
0	aufzutreten	O	O	-	0	1932	2095	5333	5374
0	wiſſen	O	O	-	0	2115	2228	5337	5375
0	,	O	O	-	0	2115	2228	5337	5375
0	“	O	O	-	0	2115	2228	5337	5375
0	ſo	O	O	-	0	2256	2282	5338	5375
0	ſchloß	O	O	-	0	2312	2395	5337	5375
0	Unterbleiben	O	O	-	0	2441	2625	2745	2776
0	der	O	O	-	0	2646	2690	2747	2777
0	vorgeſchriebenen	O	O	-	0	2710	2944	2748	2784
0	Veröffentlichung	O	O	-	0	2965	3206	2749	2786
0	zu	O	O	-	0	3225	3257	2758	2786
0	geſtatten	O	O	-	0	3277	3407	2751	2786
0	.	O	O	-	0	3277	3407	2751	2786
0		O	O	-	0	2502	2532	708	738
0	D	O	O	-	0	2502	2532	708	738
0	Wien	B-LOC	O	-	0	2553	2663	706	744
0	,	O	O	-	0	2553	2663	706	744
0	31	O	O	-	0	2682	2728	709	739
0	.	O	O	-	0	2682	2728	709	739
0	Dezember	O	O	-	0	2747	2900	707	746
0	.	O	O	-	0	2747	2900	707	746
0		O	O	-	0	2950	3273	707	746
0	(	O	O	-	0	2950	3273	707	746
0	Privat⸗	O	O	-	0	2950	3273	707	746
0	Telegramm	O	O	-	0	2950	3273	707	746
0	des	O	O	-	0	3303	3351	709	740
0	Berliner	B-LOC	O	-	0	3384	3508	709	743
0	brechens	O	O	-	0	2448	2577	816	854
0	,	O	O	-	0	2448	2577	816	854
0	ſowie	O	O	-	0	2599	2675	817	855
0	die	O	O	-	0	2694	2735	818	849
0	Freude	O	O	-	0	2753	2855	818	857
0	über	O	O	-	0	2884	2949	819	851
0	die	O	O	-	0	2970	3008	819	851
0	Vereitelung	O	O	-	0	3027	3196	819	858
0	iſt	O	O	-	0	3214	3246	820	857
0	allgemein	O	O	-	0	3265	3412	820	858
0	.	O	O	-	0	3265	3412	820	858
0		O	O	-	0	3450	3508	821	856
0	Der	O	O	-	0	3450	3508	821	856
0	öſterreichiſchen	O	O	-	0	2447	2680	1001	1039
0	Kaiſer	O	O	-	0	2698	2790	1002	1040
0	telegraphiſch	O	O	-	0	2828	3006	1000	1042
0	herzlich	O	O	-	0	3041	3158	1005	1050
0	gratulirt	O	O	-	0	3204	3339	1006	1050
0	.	O	O	-	0	3204	3339	1006	1050
0		O	O	-	0	3375	3413	1022	1029
0	—	O	O	-	0	3375	3413	1022	1029
0	Der	O	O	-	0	3449	3508	1006	1039
0	auſtro⸗	O	O	-	0	2446	2678	1038	1078
0	deutſche	O	O	-	0	2446	2678	1038	1078
0	proviſoriſche	O	O	-	0	2715	3000	1041	1079
0	NMeiſtbegunſtigungs	O	O	-	0	3036	3507	1042	1080
0	-	O	O	-	0	3036	3507	1042	1080
0	Ver	O	O	-	0	3036	3507	1042	1080
0	—	O	O	-	0	3036	3507	1042	1080
0	trag	O	O	-	0	2446	2519	1077	1113
0	iſt	O	O	-	0	2575	2611	1075	1112
0	heute	O	O	-	0	2635	2757	1075	1113
0	unterzeichnet	O	O	-	0	2813	3048	1078	1114
0	worden	O	O	-	0	3103	3242	1081	1113
0	.	O	O	-	0	3103	3242	1081	1113
0		O	O	-	0	3298	3336	1096	1101
0	—	O	O	-	0	3298	3336	1096	1101
0	Zufolge	O	O	-	0	3391	3505	1080	1118
0	demzufolge	O	O	-	0	2445	2605	1224	1262
0	ein	O	O	-	0	2624	2666	1225	1256
0	weiteres	O	O	-	0	2686	2810	1225	1257
0	Abwarten	O	O	-	0	2823	2969	1226	1258
0	zugeſagt	O	O	-	0	2986	3114	1228	1265
0	.	O	O	-	0	2986	3114	1228	1265
0		O	O	-	0	3153	3196	1229	1261
0	Es	O	O	-	0	3153	3196	1229	1261
0	wird	O	O	-	0	3209	3265	1229	1261
0	eine	O	O	-	0	3265	3343	1230	1261
0	friedliche	O	O	-	0	3344	3501	1229	1266
0	Regelung	O	O	-	0	2446	2565	1261	1299
0	erhofft	O	O	-	0	2568	2705	1262	1299
0	.	O	O	-	0	2568	2705	1262	1299
0	nächſte	O	O	-	0	2447	2545	1558	1595
0	Konferenz	O	O	-	0	2564	2711	1558	1596
0	der	O	O	-	0	2731	2760	1560	1590
0	griechiſch	O	O	-	0	2762	3071	1561	1599
0	-	O	O	-	0	2762	3071	1561	1599
0	türkiſchen	O	O	-	0	2762	3071	1561	1599
0	Kommiſſion	O	O	-	0	3094	3269	1563	1599
0	beſtimmt	O	O	-	0	3296	3424	1563	1599
0	wer	O	O	-	0	3443	3506	1569	1595
0	—	O	O	-	0	3443	3506	1569	1595
0	den	O	O	-	0	2447	2503	1596	1631
0	,	O	O	-	0	2447	2503	1596	1631
0	nachdem	O	O	-	0	2524	2645	1596	1631
0	durch	O	O	-	0	2666	2741	1597	1634
0	ein	O	O	-	0	2761	2802	1597	1628
0	Irade	O	O	-	0	2821	2909	1598	1633
0	des	O	O	-	0	2929	2976	1599	1629
0	Sultans	O	O	-	0	2998	3123	1600	1631
0	die	O	O	-	0	3143	3183	1600	1631
0	von	O	O	-	0	3204	3247	1606	1631
0	tärkiſcher	O	O	-	0	3248	3404	1600	1637
0	Seite	O	O	-	0	3423	3500	1601	1634
0	vorgeſchlagene	O	O	-	0	2446	2653	1632	1670
0	neue	O	O	-	0	2673	2738	1641	1664
0	Grenzlinie	O	O	-	0	2757	2909	1634	1671
0	genehmigt	O	O	-	0	2929	3076	1637	1672
0	worden	O	O	-	0	3096	3181	1638	1668
0	iſt	O	O	-	0	3183	3261	1637	1672
0	.	O	O	-	0	3183	3261	1637	1672
0		O	O	-	0	2446	2542	1743	1774
0	Berlin	B-LOC	O	-	0	2446	2542	1743	1774
0	ſeitens	B-LOC	O	-	0	2562	2657	1744	1780
0	der	O	O	-	0	2678	2722	1746	1775
0	Bevollmächtigten	O	O	-	0	2742	2990	1745	1784
0	der	O	O	-	0	3010	3055	1748	1779
0	öſterreichiſch	O	O	-	0	3074	3430	1747	1785
0	-	O	O	-	0	3074	3430	1747	1785
0	ungariſchen	O	O	-	0	3074	3430	1747	1785
0	und	O	O	-	0	3449	3503	1750	1781
0	der	O	O	-	0	2446	2490	1781	1811
0	deutſchen	O	O	-	0	2518	2649	1781	1817
0	Regierung	O	O	-	0	2670	2820	1782	1820
0	eine	O	O	-	0	2849	2904	1784	1814
0	Erklärung	O	O	-	0	2924	3071	1784	1822
0	unterzeichnet	O	O	-	0	3101	3283	1786	1823
0	werden	O	O	-	0	3308	3418	1787	1823
0	,	O	O	-	0	3308	3418	1787	1823
0	wo	O	O	-	0	3451	3504	1792	1817
0	—	O	O	-	0	3451	3504	1792	1817
0	bis	O	O	-	0	2448	2491	2002	2033
0	zum	O	O	-	0	2522	2582	2012	2041
0	30	O	O	-	0	2601	2647	2006	2035
0	.	O	O	-	0	2601	2647	2006	2035
0	Juni	O	O	-	0	2666	2739	2004	2040
0	1880	O	O	-	0	2760	2833	2008	2036
0	verlängert	O	O	-	0	2860	3008	2008	2043
0	wird	O	O	-	0	3036	3111	2008	2039
0	.	O	O	-	0	3036	3111	2008	2039
0		O	O	-	0	3130	3167	2024	2029
0	—	O	O	-	0	3130	3167	2024	2029
0	Das	O	O	-	0	3186	3252	2008	2040
0	morgen	O	O	-	0	3279	3366	2018	2045
0	erſchei	O	O	-	0	3368	3504	2009	2045
0	—	O	O	-	0	3368	3504	2009	2045
0	nende	O	O	-	0	2444	2531	2039	2070
0	Reichsgeſetzblatt	O	O	-	0	2564	2801	2040	2079
0	wird	O	O	-	0	2840	2905	2043	2074
0	die	O	O	-	0	2957	2997	2044	2075
0	Verordnung	O	O	-	0	3035	3212	2044	2082
0	des	O	O	-	0	3263	3311	2046	2076
0	Geſammt	O	O	-	0	3341	3504	2045	2082
0	—	O	O	-	0	3341	3504	2045	2082
0	miniſteriums	O	O	-	0	2444	2632	2076	2113
0	betreffend	O	O	-	0	2671	2812	2079	2116
0	den	O	O	-	0	2852	2901	2080	2110
0	Veredelungsverkehr	O	O	-	0	2930	3215	2081	2119
0	publiziren	O	O	-	0	3254	3407	2083	2120
0	.	O	O	-	0	3254	3407	2083	2120
0		O	O	-	0	3445	3502	2083	2120
0	Für	O	O	-	0	3445	3502	2083	2120
0	die	O	O	-	0	2447	2486	2114	2144
0	Veredlung	O	O	-	0	2523	2677	2114	2153
0	im	O	O	-	0	2719	2755	2117	2147
0	Inlande	O	O	-	0	2792	2916	2116	2152
0	bleiben	O	O	-	0	2958	3059	2118	2149
0	die	O	O	-	0	3083	3134	2118	2149
0	bisherigen	O	O	-	0	3163	3311	2119	2155
0	autonomen	O	O	-	0	3344	3502	2122	2152
0	Beſtimmungen	O	O	-	0	2445	2659	2151	2189
0	beſtehen	O	O	-	0	2683	2807	2152	2190
0	.	O	O	-	0	2683	2807	2152	2190
0		O	O	-	0	2846	2903	2155	2191
0	Für	O	O	-	0	2846	2903	2155	2191
0	Gewebe	O	O	-	0	2923	3042	2154	2192
0	,	O	O	-	0	2923	3042	2154	2192
0	welche	O	O	-	0	3063	3152	2156	2192
0	vom	O	O	-	0	3171	3232	2162	2187
0	15	O	O	-	0	3253	3296	2159	2188
0	.	O	O	-	0	3253	3296	2159	2188
0	Februar	O	O	-	0	3316	3422	2157	2194
0	bis	O	O	-	0	3425	3499	2157	2188
0	30	O	O	-	0	2443	2489	2190	2219
